"tag"	"lrac"	"sracBin"	"kappa"	"num.srac"	"pident"	"al2ql"	"gapp"
"tig00001168-41"	"tig00001168"	"41"	0.333488712901314	0.0247933884297521	0.77124	0.462744090441932	0.0751773727335706
"tig00000076-44"	"tig00000076"	"44"	0.33330807833199	0.338983050847458	0.806115	0.0694245502308685	0.118709712249636
"tig00002179-46"	"tig00002179"	"46"	0.333099557182531	0.00333889816360601	0.72297	0.0961721826880346	0.509917147878484
"tig00001922-46"	"tig00001922"	"46"	0.333017348988653	0.00500834724540901	0.825	0.341954022988506	0.160107025720697
"tig00000065-67"	"tig00000065"	"67"	0.332458363857205	0.5	0.82895	0.0001497345167614	0.000733720912057388
"tig00000092-44"	"tig00000092"	"44"	0.332054187949808	0.327683615819209	0.835595	0.0500291077211729	0.114909028258849
"tig00000283-61"	"tig00000283"	"61"	0.331926798299736	0.0245901639344262	0.79768	0.305951572754017	0.199485456510502
"tig00000075-6"	"tig00000075"	"6"	0.331900259831722	0.511627906976744	0.796995	0.00422269986904373	0.0147554324811
"tig00000848-62"	"tig00000848"	"62"	0.331844908214466	0.0166666666666667	0.799715	0.254299858442803	0.256698107748394
"tig00000050-49"	"tig00000050"	"49"	0.331790504164812	0.428571428571429	0.79172	0.00314087292297613	0.103729715164843
"tig00002276-46"	"tig00002276"	"46"	0.33105796187156	0.00333889816360601	0.844105	0.0831913235557644	0.393596625766871
"tig00000076-6"	"tig00000076"	"6"	0.32994397419436	0.511627906976744	0.770115	0.00919964746953806	0.0288333423311559
"tig00000040-68"	"tig00000040"	"68"	0.329758063876437	0.5	0.81679	0.0019161124968759	0.000326143008871318
"tig00000099-44"	"tig00000099"	"44"	0.329711558583313	0.333333333333333	0.80941	0.0453295962917048	0.130773304708216
"tig00000246-63"	"tig00000246"	"63"	0.329709225737654	0.00134498991257566	0.796775	0.396103370994201	0.12461354204384
"tig00000156-18"	"tig00000156"	"18"	0.329631155259704	0.315068493150685	0.98413	0.00810115117882249	0.0112249767093095
"tig00000090-35"	"tig00000090"	"35"	0.329102848512185	0.342105263157895	0.94897	0.00256257449344458	0.0227735563973986
"tig00000001-69"	"tig00000001"	"69"	0.328889369974554	0.56	0.74931	0.00394209277823331	0.00230538711998303
"tig00000363-51"	"tig00000363"	"51"	0.328124043607135	0.4	0.892035	0.00855139768898521	0.011909776739555
"tig00001325-45"	"tig00001325"	"45"	0.328096080688131	0.0097323600973236	0.801205	0.18864365120787	0.312803311447331
"tig00000001-54"	"tig00000001"	"54"	0.327925911924041	0.375478927203065	0.77502	0.122099484287136	0.0391052362059641
"tig00000001-44"	"tig00000001"	"44"	0.327504379890795	0.502824858757062	0.7657	0.0271394773339135	0.0143531834722029
"tig00002341-62"	"tig00002341"	"62"	0.327154552443892	0.005	0.8417	0.10853889943074	0.353379310344828
"tig00000022-63"	"tig00000022"	"63"	0.327059588308828	0.0127774041694687	0.79597	0.21830035971223	0.281190589353612
"tig00017235-61"	"tig00017235"	"61"	0.326619612518781	0.0225409836065574	0.96477	0.0455035002692515	0.273663966199316
"tig00000198-14"	"tig00000198"	"14"	0.326548545771601	0.0091324200913242	0.75699	0.519050884149198	0.0210208788458807
"tig00001937-67"	"tig00001937"	"67"	0.326437634515163	0.333333333333333	0.97143	3.76697201990496e-05	0.000949535007121513
"tig00000137-49"	"tig00000137"	"49"	0.325194849525411	0.428571428571429	0.78279	0.0030176649929356	0.0864003045372815
"tig00000593-46"	"tig00000593"	"46"	0.324858437362234	0.0233722871452421	0.78813	0.0882530969645602	0.399678365339135
"tig00000364-45"	"tig00000364"	"45"	0.324483728048583	0.0218978102189781	0.78769	0.183589846092345	0.304757255883011
"tig00000241-61"	"tig00000241"	"61"	0.324320347233185	0.0655737704918033	0.79247	0.0191874566874567	0.42005016175348
"tig00001917-27"	"tig00001917"	"27"	0.324154279545335	0.384615384615385	0.90556	0.00257493345677584	0.00386680010918024
"tig00000027-63"	"tig00000027"	"63"	0.323816906140122	0.0107599193006052	0.77495	0.190117509481356	0.319440195778526
"tig00000073-18"	"tig00000073"	"18"	0.3237776245222	0.219178082191781	0.83023	0.079896041729801	0.165806374167217
"tig00001130-62"	"tig00001130"	"62"	0.323626271269494	0.005	0.75472	0.234140361630401	0.300644723447574
"tig00000878-57"	"tig00000878"	"57"	0.323619755493214	0.0689655172413793	0.76884	0.022204614265424	0.434468890466052
"tig00000092-67"	"tig00000092"	"67"	0.323602756652236	0.5	0.78723	0.00168036796564299	0.00550065864330248
"tig00000041-69"	"tig00000041"	"69"	0.32314052377173	0.52	0.75709	0.00433552601315608	0.0111365690737641
"tig00000041-23"	"tig00000041"	"23"	0.322897530217714	0.52	0.7619	0.0026847055161527	0.00700541535470164
"tig00001203-19"	"tig00001203"	"19"	0.322675486705977	0.0444444444444444	0.953935	0.121519167783027	0.170803334596438
"tig00000063-35"	"tig00000063"	"35"	0.322594815222969	0.263157894736842	0.814865	0.00628476452782636	0.206071601627207
"tig00000065-35"	"tig00000065"	"35"	0.322203807945408	0.473684210526316	0.79455	0.00507174262801801	0.0155092786272983
"tig00000118-51"	"tig00000118"	"51"	0.321824518480815	0.4	0.85908	0.0261931097790408	0.00202496414421834
"tig00000076-53"	"tig00000076"	"53"	0.321609956629396	0.428571428571429	0.8445	0.0107100812587935	0.00265831668736166
"tig00000052-35"	"tig00000052"	"35"	0.321359075436763	0.394736842105263	0.80897	0.00845471331749618	0.0732747463242907
"tig00000237-66"	"tig00000237"	"66"	0.321218912927091	0.0046189376443418	0.74432	0.46875668899303	0.0671800250709918
"tig00017235-49"	"tig00017235"	"49"	0.321197786297413	0.357142857142857	0.85242	0.00174778913568936	0.0734804989111067
"tig00000065-6"	"tig00000065"	"6"	0.321082834075395	0.488372093023256	0.76555	0.00792134093859867	0.0224879023397238
"tig00000081-46"	"tig00000081"	"46"	0.320990660649099	0.010016694490818	0.82511	0.211952535634519	0.236883412471059
"tig00001707-63"	"tig00001707"	"63"	0.320744553148333	0.00134498991257566	0.801765	0.209823778236311	0.270044444444444
"tig00000068-15"	"tig00000068"	"15"	0.320464578527892	0.00597014925373134	0.799255	0.365721691902567	0.110911472955269
"tig00000094-67"	"tig00000094"	"67"	0.319752677048429	0.5	0.77559	0.000327051707663058	0.00309365648605156
"tig00000026-35"	"tig00000026"	"35"	0.319128365541074	0.263157894736842	0.771455	0.00791997025489614	0.233980597172558
"tig00001052-38"	"tig00001052"	"38"	0.318802357374142	0.0357142857142857	0.9375	0.0134717934325007	0.288523350349783
"tig00001260-46"	"tig00001260"	"46"	0.318760061404186	0.00500834724540901	0.82906	0.128380292775067	0.312591605596269
"tig00000063-6"	"tig00000063"	"6"	0.318724851079421	0.302325581395349	0.78058	0.00996973033829927	0.182024092584037
"tig00000442-67"	"tig00000442"	"67"	0.317932635675649	0.333333333333333	0.93651	7.68846787683224e-05	0.00181032469049288
"tig00000148-49"	"tig00000148"	"49"	0.317894253007437	0.357142857142857	0.77662	0.00101930788152441	0.136794847005366
"tig00000081-49"	"tig00000081"	"49"	0.31727045876431	0.285714285714286	0.80354	0.00104976937411044	0.178777779968843
"tig00000889-63"	"tig00000889"	"63"	0.317194400032105	0.00134498991257566	0.792335	0.0953153396093138	0.379782270606532
"tig00000014-63"	"tig00000014"	"63"	0.317138605941187	0.00941492938802959	0.796905	0.25305655379512	0.209177940581599
"tig00000022-1"	"tig00000022"	"1"	0.317036823058438	0.0707964601769911	0.98552	0.0261369157069527	0.18569391634981
"tig00000843-61"	"tig00000843"	"61"	0.317018253049821	0.0163934426229508	0.808405	0.222518213256596	0.220756356319737
"tig00000092-6"	"tig00000092"	"6"	0.316916607041507	0.465116279069767	0.75793	0.00773074015234964	0.0368894089439094
"tig00001204-28"	"tig00001204"	"28"	0.316481466601233	0.11864406779661	0.982175	0.00302254140211415	0.162084257206208
"tig00000131-6"	"tig00000131"	"6"	0.316436181022482	0.441860465116279	0.79569	0.0028511972763137	0.0253430616973366
"tig00000059-63"	"tig00000059"	"63"	0.316296517554338	0.00941492938802959	0.809455	0.17504571558654	0.271270425242783
"tig00000202-63"	"tig00000202"	"63"	0.315906930504085	0.0174848688634835	0.79493	0.261566513961403	0.189646339191455
"tig00002221-5"	"tig00002221"	"5"	0.315875569674506	0.0325732899022801	0.89484	0.0806213918549154	0.255467596940829
"tig00000065-23"	"tig00000065"	"23"	0.315634977093284	0.48	0.75835	0.0103549477669609	0.0138349606061748
"tig00001260-59"	"tig00001260"	"59"	0.315487465945284	0.0350877192982456	0.76345	0.392093023896616	0.0713191205862758
"tig00000030-63"	"tig00000030"	"63"	0.315205283433458	0.00201748486886348	0.82675	0.391084695393759	0.0409689534712086
"tig00002030-54"	"tig00002030"	"54"	0.315147682307516	0.0134099616858238	0.83403	0.114052534119745	0.299098233424496
"tig00000978-63"	"tig00000978"	"63"	0.314830600610727	0.00403496973772697	0.778085	0.177171236323962	0.30003119638122
"tig00000013-62"	"tig00000013"	"62"	0.314820126335895	0.28	0.769075	0.175878394663071	0.0343271106805072
"tig00000052-67"	"tig00000052"	"67"	0.314817810286822	0.5	0.75099	0.000958943570150702	0.00732229757713812
"tig00000099-67"	"tig00000099"	"67"	0.314761869777235	0.5	0.75216	0.00141363625799272	0.00547384285094797
"tig00001806-41"	"tig00001806"	"41"	0.314596239363843	0.0165289256198347	0.77733	0.304744743864697	0.159781287970838
"tig00001806-1"	"tig00001806"	"1"	0.314583176076234	0.0176991150442478	0.777775	0.303077301289848	0.159781287970838
"tig00000045-49"	"tig00000045"	"49"	0.314204329813752	0.285714285714286	0.78771	0.00155215322826167	0.181840880312461
"tig00000207-45"	"tig00000207"	"45"	0.313902265716548	0.0559610705596107	0.81657	0.137582588418189	0.245495403888392
"tig00000013-13"	"tig00000013"	"13"	0.313543230474506	0.166666666666667	0.798495	0.286850200453077	0.0021610547782806
"tig00000142-49"	"tig00000142"	"49"	0.313454415551783	0.357142857142857	0.8107	0.00849479257578402	0.0774800124884896
"tig00000040-50"	"tig00000040"	"50"	0.313415386286365	0.474576271186441	0.7635	0.00448958143731298	0.0110956925217059
"tig00000013-54"	"tig00000013"	"54"	0.312368361695136	0.31992337164751	0.7786	0.104566828723998	0.0463832464090362
"tig00000191-49"	"tig00000191"	"49"	0.312079010275118	0.214285714285714	0.8168	0.000375500667556742	0.216854826147199
"tig00000131-49"	"tig00000131"	"49"	0.311572177002773	0.428571428571429	0.797785	0.00342034763814419	0.0165119318015179
"tig00000013-18"	"tig00000013"	"18"	0.311318759970937	0.438356164383562	0.76416	0.0250632609805479	0.0176956145196394
"tig00001130-30"	"tig00001130"	"30"	0.311000497801415	0.0186915887850467	0.759965	0.0616278460338972	0.403717556386717
"tig00000073-68"	"tig00000073"	"68"	0.310953351742302	0.333333333333333	0.90905	0.00103721279046123	0.000392860845414714
"tig00000091-21"	"tig00000091"	"21"	0.310782087122936	0.333333333333333	0.82635	0.0100605743196461	0.073384440838766
"tig00001010-54"	"tig00001010"	"54"	0.310683821437533	0.00383141762452107	0.80361	0.208944633363238	0.226349234762374
"tig00000021-68"	"tig00000021"	"68"	0.310648291240498	0.333333333333333	0.89944	0.00546938120898828	0.00435045041967041
"tig00000063-23"	"tig00000063"	"23"	0.3103478160981	0.24	0.84045	0.0130389419033577	0.147902322489041
"tig00000367-45"	"tig00000367"	"45"	0.310337657576122	0.0121654501216545	0.79108	0.152545743834527	0.285559436348308
"tig00000020-23"	"tig00000020"	"23"	0.310083625887038	0.32	0.802365	0.00568670662929996	0.112282796918851
"tig00000076-67"	"tig00000076"	"67"	0.310026784209186	0.5	0.73469	0.00167476249133567	0.00374237434540841
"tig00000058-63"	"tig00000058"	"63"	0.30984368154679	0.00739744451916611	0.79536	0.27004063538973	0.166576646278265
"tig00000792-54"	"tig00000792"	"54"	0.309836066922703	0.00574712643678161	0.8128	0.12941384180791	0.291383299446119
"tig00000103-6"	"tig00000103"	"6"	0.309584080112852	0.418604651162791	0.777125	0.010494231544254	0.0321124377443623
"tig00001746-61"	"tig00001746"	"61"	0.309166583431071	0.00409836065573771	0.74139	0.144623684521199	0.346554288547348
"tig00000041-30"	"tig00000041"	"30"	0.308905566049483	0.439252336448598	0.76005	0.0118231624884377	0.0244967652608956
"tig00002179-54"	"tig00002179"	"54"	0.308736389880739	0.00574712643678161	0.77684	0.0740004114944105	0.378358021591765
"tig00002180-62"	"tig00002180"	"62"	0.308415579680013	0.00333333333333333	0.78409	0.291394239465426	0.154844745921291
"tig00000119-44"	"tig00000119"	"44"	0.30838392131893	0.231638418079096	0.81715	0.0377688056581622	0.146978461538462
"tig00000091-59"	"tig00000091"	"59"	0.308195186686956	0.385964912280702	0.786245	0.0102919851400508	0.0502788493270732
"tig00002156-34"	"tig00002156"	"34"	0.307928774661985	0.00613496932515337	0.7878	0.178046892120192	0.259733237202596
"tig00001806-63"	"tig00001806"	"63"	0.307873010647586	0.00403496973772697	0.819145	0.246404417931596	0.161907654921021
"tig00000075-31"	"tig00000075"	"31"	0.307821502617327	0.45	0.76043	0.0106925481164665	0.0101634623528415
"tig00000041-2"	"tig00000041"	"2"	0.307779738606949	0.444444444444444	0.764575	0.0136658392030537	0.00843367078029717
"tig00000174-61"	"tig00000174"	"61"	0.307373121487317	0.0471311475409836	0.808	0.0691415741395749	0.30521976426871
"tig00000075-23"	"tig00000075"	"23"	0.307279903816342	0.44	0.778	0.00385237144169545	0.00726724382367129
"tig00000297-34"	"tig00000297"	"34"	0.307151041664246	0.00920245398773006	0.79886	0.127615245562151	0.292926467107104
"tig00000076-35"	"tig00000076"	"35"	0.30713678719334	0.447368421052632	0.76178	0.00421004338233806	0.0151886843383901
"tig00000024-35"	"tig00000024"	"35"	0.306845468108127	0.447368421052632	0.7713	0.00365594925055686	0.00505750212932
"tig00000152-49"	"tig00000152"	"49"	0.306554523733742	0.357142857142857	0.7505	0.000522289988880278	0.118052947803229
"tig00000014-23"	"tig00000014"	"23"	0.306538060336371	0.2	0.78557	0.0135158563394151	0.227066385006068
"tig00000546-62"	"tig00000546"	"62"	0.30645632750254	0.00333333333333333	0.85285	0.327559332048726	0.0420826446280992
"tig00000963-63"	"tig00000963"	"63"	0.306399806139457	0.00201748486886348	0.7768	0.0773220179160773	0.369459721772889
"tig00000076-23"	"tig00000076"	"23"	0.306381534935686	0.44	0.77066	0.0038625226180899	0.0110036171246558
"tig00001784-61"	"tig00001784"	"61"	0.306301063849081	0.00614754098360656	0.8218	0.202126359525846	0.195130354886873
"tig00000092-35"	"tig00000092"	"35"	0.306225663115941	0.421052631578947	0.77611	0.00541434599976534	0.0223256748850515
"tig00000073-47"	"tig00000073"	"47"	0.305778680417844	0.208695652173913	0.815935	0.0518487589464198	0.146635310551042
"tig00002026-62"	"tig00002026"	"62"	0.305687992926227	0.01	0.75919	0.261633457210635	0.191928514494274
"tig00000013-37"	"tig00000013"	"37"	0.305588861536248	0.4	0.814025	0.00818261965901827	0.000147826485975652
"tig00000970-30"	"tig00000970"	"30"	0.305285333538708	0.0186915887850467	0.82946	0.0230597960217954	0.34992994934799
"tig00000963-44"	"tig00000963"	"44"	0.305188389948783	0.0169491525423729	0.77626	0.0448203697244506	0.382724037528308
"tig00001168-63"	"tig00001168"	"63"	0.305148628137007	0.00874243443174176	0.79362	0.226736164341561	0.191495913774725
"tig00000001-2"	"tig00000001"	"2"	0.305132778299576	0.444444444444444	0.766895	0.00785820939296485	0.00133345936089668
"tig00001459-35"	"tig00001459"	"35"	0.305079933344973	0.0789473684210526	0.76654	0.0477025281417236	0.327129836817115
"tig00000052-63"	"tig00000052"	"63"	0.304657167802878	0.0450571620712845	0.80286	0.186728671078519	0.183982838061711
"tig00000052-8"	"tig00000052"	"8"	0.304569165895706	0.037037037037037	0.79031	0.351396338080266	0.0395332884655208
"tig00000719-45"	"tig00000719"	"45"	0.304554934089818	0.0048661800486618	0.786325	0.082960759700442	0.34406779661017
"tig00000593-61"	"tig00000593"	"61"	0.304372465381219	0.0225409836065574	0.79722	0.0525493114998139	0.345179566418504
"tig00001110-61"	"tig00001110"	"61"	0.30434434469999	0.00819672131147541	0.783395	0.0371536511729318	0.388632006315552
"tig00000198-67"	"tig00000198"	"67"	0.304338958510725	0.333333333333333	0.87889	0.000391305062537759	0.00474119564702779
"tig00000317-43"	"tig00000317"	"43"	0.303830954045557	0.0072463768115942	0.96562	0.112687984019784	0.129769455350851
"tig00000198-21"	"tig00000198"	"21"	0.303799284660643	0.0925925925925926	0.89029	0.153823722388277	0.0784908236617003
"tig00017193-49"	"tig00017193"	"49"	0.303713260254678	0.214285714285714	0.90129	0.00392712072946689	0.0953502060035315
"tig00000098-52"	"tig00000098"	"52"	0.303618827488342	0.0185185185185185	0.92004	0.247087883783597	0.0288289076512533
"tig00000076-31"	"tig00000076"	"31"	0.30360816833945	0.45	0.74486	0.00805402087170043	0.0115186524860984
"tig00000641-27"	"tig00000641"	"27"	0.303406718821749	0.230769230769231	0.97561	0.0017793079504687	0.00546833656729582
"tig00000001-50"	"tig00000001"	"50"	0.303104493629388	0.440677966101695	0.76715	0.00250217837120598	0.00208783004465204
"tig00000076-68"	"tig00000076"	"68"	0.303052090888467	0.333333333333333	0.87704	0.00130919747205865	0.000525832748474869
"tig00000099-35"	"tig00000099"	"35"	0.302810107398104	0.421052631578947	0.755335	0.00684733838839034	0.0280054596250773
"tig00000021-63"	"tig00000021"	"63"	0.302488810238556	0.0168123739071957	0.77628	0.173089591567852	0.243773275479176
"tig00001731-30"	"tig00001731"	"30"	0.302445597503473	0.0280373831775701	0.79188	0.034258883542983	0.355606123293339
"tig00000914-34"	"tig00000914"	"34"	0.302392524359072	0.0107361963190184	0.78119	0.221116888989374	0.196527012127894
"tig00000026-23"	"tig00000026"	"23"	0.302177538298035	0.2	0.79085	0.0308024124296042	0.187057740762534
"tig00000021-41"	"tig00000021"	"41"	0.302126207788678	0.0247933884297521	0.99	0.114617520828074	0.0790939218968875
"tig00000949-46"	"tig00000949"	"46"	0.302060516821617	0.00500834724540901	0.74806	0.228835227272727	0.226338492768333
"tig00000024-68"	"tig00000024"	"68"	0.302044311824126	0.333333333333333	0.871925	0.00255682467019018	0.000362089292981845
"tig00000020-52"	"tig00000020"	"52"	0.301924211845169	0.0462962962962963	0.96205	0.0652674238254866	0.134083127258893
"tig00000713-45"	"tig00000713"	"45"	0.301923280172373	0.0097323600973236	0.76851	0.055877320544738	0.373573440047428
"tig00000099-57"	"tig00000099"	"57"	0.301777710706656	0.413793103448276	0.77467	0.00560293206472732	0.0130448073136228
"tig00000001-62"	"tig00000001"	"62"	0.301732126746905	0.248333333333333	0.76714	0.169421487603306	0.0220336860509821
"tig00002151-32"	"tig00002151"	"32"	0.301532805605566	0.0964912280701754	0.93333	0.00176201104193586	0.174547983310153
"tig00000897-17"	"tig00000897"	"17"	0.301518405470106	0.00371747211895911	0.92536	0.196015008383429	0.0809811413780352
"tig00000057-52"	"tig00000057"	"52"	0.301501800805611	0.0277777777777778	0.98881	0.129852744310576	0.0595666811340895
"tig00001662-62"	"tig00001662"	"62"	0.301053404772522	0.00666666666666667	0.797425	0.291671696053931	0.10845025636949
"tig00000024-23"	"tig00000024"	"23"	0.301051486236161	0.4	0.800515	0.00135393757278946	0.0023370073718527
"tig00000021-1"	"tig00000021"	"1"	0.301000512002631	0.0353982300884956	0.98438	0.0512048103258236	0.133019007596205
"tig00000028-1"	"tig00000028"	"1"	0.300915748315454	0.0973451327433628	0.99237	0.00806032241289652	0.105887538105557
"tig00000025-63"	"tig00000025"	"63"	0.300557801717819	0.00403496973772697	0.79831	0.286540889509534	0.113345347624016
"tig00000013-21"	"tig00000013"	"21"	0.300097179273498	0.388888888888889	0.78704	0.0197526146791818	0.00470721352592017
"tig00000002-13"	"tig00000002"	"13"	0.300056181860036	0.138888888888889	0.77371	0.216740387887036	0.0708854506642203
"tig00000091-57"	"tig00000091"	"57"	0.299804666956054	0.413793103448276	0.76909	0.00402930988675608	0.012306254489183
"tig00000022-23"	"tig00000022"	"23"	0.299650449086615	0.16	0.79206	0.0519006366506415	0.194641159695817
"tig00000138-69"	"tig00000138"	"69"	0.299330503116043	0.4	0.77046	0.0032995064150986	0.0235625060490732
"tig00000208-49"	"tig00000208"	"49"	0.298864876900729	0.357142857142857	0.80315	0.000267463018499174	0.0348991874415603
"tig00001474-34"	"tig00001474"	"34"	0.298577215647351	0.00306748466257669	0.815075	0.115327380973465	0.260838996953363
"tig00001860-61"	"tig00001860"	"61"	0.298550093427389	0.00614754098360656	0.78239	0.147909594684771	0.257753238041179
"tig00000076-57"	"tig00000076"	"57"	0.298024293763273	0.413793103448276	0.7716	0.00186360299821766	0.0048404686065972
"tig00000064-63"	"tig00000064"	"63"	0.297881656643979	0.00268997982515131	0.79567	0.252954425748203	0.140212221002561
"tig00000202-52"	"tig00000202"	"52"	0.297718194349853	0.0740740740740741	0.780415	0.207066880632077	0.129316822693259
"tig00000075-35"	"tig00000075"	"35"	0.297563784529592	0.394736842105263	0.77108	0.00786743348129963	0.0165708625318069
"tig00000103-44"	"tig00000103"	"44"	0.29744120651549	0.225988700564972	0.815075	0.0376518849918695	0.111049240505119
"tig00001844-64"	"tig00001844"	"64"	0.297333742986582	0.00882352941176471	0.95312	0.0114963175857733	0.215895124948791
"tig00001588-34"	"tig00001588"	"34"	0.297060320777211	0.00460122699386503	0.77548	0.0836976626870691	0.324462393427911
"tig00000076-7"	"tig00000076"	"7"	0.296928846295784	0.384615384615385	0.76303	0.0115940517473644	0.0284759488203855
"tig00000092-23"	"tig00000092"	"23"	0.296570388438466	0.4	0.76796	0.00387806247774774	0.0144434912761169
"tig00000216-61"	"tig00000216"	"61"	0.296446340334622	0.040983606557377	0.822205	0.0443134366615291	0.27828331811958
"tig00000245-61"	"tig00000245"	"61"	0.296145535989201	0.0163934426229508	0.83763	0.104734163879254	0.225824537454599
"tig00002030-56"	"tig00002030"	"56"	0.296037461088346	0.00527704485488127	0.756555	0.351506948733481	0.0708108507650233
"tig00001342-54"	"tig00001342"	"54"	0.295816361908924	0.00574712643678161	0.82425	0.293548387096774	0.0597199341021417
"tig00000103-49"	"tig00000103"	"49"	0.295708023394499	0.428571428571429	0.744315	0.0013302495069453	0.0086154154996224
"tig00001536-59"	"tig00001536"	"59"	0.295687676071733	0.0350877192982456	0.80785	0.0056870492775475	0.33412593571114
"tig00000138-57"	"tig00000138"	"57"	0.295651747234478	0.379310344827586	0.75445	0.0121432094855883	0.0367034346247389
"tig00000094-6"	"tig00000094"	"6"	0.295119240333819	0.372093023255814	0.78468	0.00435593377465883	0.0193480043048044
"tig00001249-9"	"tig00001249"	"9"	0.295059052761766	0.0419847328244275	0.95238	0.00801169962484899	0.177859778597786
"tig00000076-30"	"tig00000076"	"30"	0.294492840083726	0.355140186915888	0.764155	0.0161485051147448	0.0425276683042704
"tig00017213-63"	"tig00017213"	"63"	0.294492685741043	0.00268997982515131	0.764785	0.282352518529083	0.128143244609939
"tig00000050-17"	"tig00000050"	"17"	0.294123300075828	0.00371747211895911	0.752135	0.402552783047934	0.0180879451364201
"tig00000889-6"	"tig00000889"	"6"	0.294104914884876	0.0465116279069767	0.75355	0.00269032003378117	0.373667711598746
"tig00000065-49"	"tig00000065"	"49"	0.29380372299524	0.428571428571429	0.737205	0.00242765895534948	0.00701080445418244
"tig00000596-47"	"tig00000596"	"47"	0.293716849380134	0.0347826086956522	0.97794	0.0162958733424593	0.145848915482423
"tig00001130-47"	"tig00001130"	"47"	0.292863242986564	0.0173913043478261	0.71427	0.0269778541257507	0.41281381347268
"tig00000075-30"	"tig00000075"	"30"	0.292640559735557	0.364485981308411	0.76077	0.012574201116127	0.0327320565176885
"tig00000013-50"	"tig00000013"	"50"	0.2925756342895	0.406779661016949	0.757	0.00320360520153196	0.00331927093952009
"tig00000369-46"	"tig00000369"	"46"	0.292332298485864	0.0300500834724541	0.858195	0.0292665727305242	0.251817537740476
"tig00000442-49"	"tig00000442"	"49"	0.292148363892049	0.214285714285714	0.94595	6.52862486100347e-05	0.00829245503387059
"tig00000179-44"	"tig00000179"	"44"	0.291922635629192	0.152542372881356	0.81293	0.0259485226880931	0.176269646947319
"tig00000001-18"	"tig00000001"	"18"	0.291909293463744	0.376712328767123	0.75405	0.0272760115606936	0.00959883352716054
"tig00001130-44"	"tig00001130"	"44"	0.291525349167507	0.0169491525423729	0.75174	0.016931020831052	0.380481223296604
"tig00001538-49"	"tig00001538"	"49"	0.291407786185503	0.142857142857143	0.872665	0.00144140020183943	0.148667601683029
"tig00000027-23"	"tig00000027"	"23"	0.290935779650129	0.16	0.81507	0.0281500228525792	0.160523095747935
"tig00000144-63"	"tig00000144"	"63"	0.290538483712202	0.00874243443174176	0.8018	0.191614805109728	0.159996695307336
"tig00000025-1"	"tig00000025"	"1"	0.290424808030548	0.0530973451327434	0.922005	0.0195192051152174	0.167077681874229
"tig00000022-6"	"tig00000022"	"6"	0.290166548486356	0.232558139534884	0.76857	0.00801714186301252	0.151520912547529
"tig00000024-59"	"tig00000024"	"59"	0.290116990626188	0.385964912280702	0.75534	0.00764565392508873	0.0115173962989597
"tig00000058-68"	"tig00000058"	"68"	0.289998936554518	0.333333333333333	0.736995	0.0495377835254397	0.0401296293592981
"tig00000063-33"	"tig00000063"	"33"	0.289943410620408	0.00396825396825397	0.821015	0.308252486078203	0.0265379024351765
"tig00000149-49"	"tig00000149"	"49"	0.289534986452533	0.214285714285714	0.90661	0.000269477688832528	0.0369747538355851
"tig00001393-62"	"tig00001393"	"62"	0.289436055321776	0.005	0.79267	0.206733298264072	0.153340923023032
"tig00000301-61"	"tig00000301"	"61"	0.289433552174812	0.014344262295082	0.75415	0.0292147918082112	0.360025154595954
"tig00000022-46"	"tig00000022"	"46"	0.289327846853238	0.00500834724540901	0.8268	0.299469294920394	0.0260337452471483
"tig00000050-46"	"tig00000050"	"46"	0.289167291127397	0.0233722871452421	0.785265	0.165787790062415	0.182244087301932
"tig00000082-47"	"tig00000082"	"47"	0.289053636757045	0.191304347826087	0.811835	0.0414462101392174	0.111628989062876
"tig00000024-44"	"tig00000024"	"44"	0.288973062786845	0.350282485875706	0.77609	0.0146693497998848	0.0148504154717876
"tig00000051-63"	"tig00000051"	"63"	0.288812070164711	0.0228648285137861	0.80851	0.154656502572515	0.169216949572544
"tig00000210-61"	"tig00000210"	"61"	0.288150832628749	0.0184426229508197	0.78043	0.145693578290915	0.208037129273262
"tig00000226-45"	"tig00000226"	"45"	0.288063634715352	0.0413625304136253	0.80394	0.0694200351493849	0.237531973298397
"tig00000082-62"	"tig00000082"	"62"	0.288059029018357	0.00333333333333333	0.90681	0.23840213124493	0.00369065149516329
"tig00000001-14"	"tig00000001"	"14"	0.287792599402817	0.0502283105022831	0.85149	0.247187180361405	0.00226490674757955
"tig00000068-31"	"tig00000068"	"31"	0.287374276093858	0.2	0.943025	0.00145619570988885	0.0050159086655437
"tig00000045-46"	"tig00000045"	"46"	0.287027327967969	0.0200333889816361	0.80046	0.0560851850756846	0.271530737814557
"tig00000050-63"	"tig00000050"	"63"	0.286965021285185	0.00268997982515131	0.776795	0.313502833500971	0.0548722718146181
"tig00000393-1"	"tig00000393"	"1"	0.286934075689907	0.0530973451327434	1	0.0132988079098878	0.0813401497169984
"tig00000542-57"	"tig00000542"	"57"	0.286720184189053	0.0689655172413793	0.755955	0.00317932989374422	0.318780889621087
"tig00000705-63"	"tig00000705"	"63"	0.286673320695361	0.00268997982515131	0.764385	0.254447346845387	0.125170956110904
"tig00000136-49"	"tig00000136"	"49"	0.2865484556227	0.285714285714286	0.781445	0.00116939169266579	0.0778651450838494
"tig00000173-8"	"tig00000173"	"8"	0.286288144987819	0.0105820105820106	0.74688	0.359091721000744	0.0285988483685221
